"","x","x1","rating","plan","abbreviation","type","ncqa","consumersat","prevention","treatment","instype","plantype"
"1187",1530,12107,3,"Community First Health Plans","TX","HMO","Yes (Interim)",3,3.5,2.5,"Medicaid","Other"
"1188",1546,9123,4,"SelectHealth","UT","HMO/POS","Yes",3,3.5,3.5,"Commercial","Other"
"1189",1547,10121,3.5,"Altius Health Plans","UT","HMO/POS","Yes",3,2.5,3,"Commercial","Other"
"1190",1548,11114,3,"United HealthCare Services","UT","PPO","Yes",2,2,3,"Commercial","United"
"1191",1549,12108,3,"UnitedHealthcare Insurance","UT","PPO","Yes",2,2,3,"Commercial","United"
"1192",1550,13104,2.5,"Humana Insurance","UT","PPO","Yes",1.5,2,2,"Commercial","Humana"
"1193",1551,14100,2.5,"Regence BlueCross BlueShield of Utah","UT","PPO","No (Scheduled)",2.5,2.5,2.5,"Commercial","Blue"
"1194",1552,1596,2,"Aetna Life Insurance Company (Utah)","UT","PPO","Yes",2,1.5,2,"Commercial","Aetna"
"1195",1557,9124,4,"Aetna Life Insurance Company (Pennsylvania)","UT","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1196",1558,10122,4,"SelectHealth","UT","POS","No",4.5,3.5,3.5,"Medicare","Other"
"1197",1559,11115,3.5,"Humana Insurance (Ohio)","UT","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1198",1560,12109,3.5,"Humana Insurance Company (Utah)","UT","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1199",1561,13105,3.5,"Humana Medical Plan of Utah","UT","HMO","No",3.5,3,3.5,"Medicare","Humana"
"1200",1562,14101,3.5,"UnitedHealthcare Insurance","UT","PPO","Yes",3,3.5,3,"Medicare","United"
"1201",1563,1597,3.5,"UnitedHealthcare of Utah","UT","HMO","Yes",2.5,3.5,3,"Medicare","United"
"1202",1564,1692,3,"Altius Health Plans","UT","HMO/POS","No",3,3,3.5,"Medicare","Other"
"1203",1565,1785,3,"Regence BlueCross BlueShield of Utah","UT","PPO","No (Scheduled)",4,3.5,3,"Medicare","Blue"
"1204",1566,1881,2.5,"Molina Healthcare of Utah","UT","HMO","No",2.5,3,3,"Medicare","Molina"
"1205",1567,1978,2,"Sierra Health & Life","UT","PPO","No",2.5,1.5,1.5,"Medicare","Other"
"1206",1569,9125,3.5,"Molina Healthcare of Utah","UT","HMO","Yes",3,3,3.5,"Medicaid","Molina"
"1207",1570,10123,3.5,"SelectHealth","UT","HMO","No",3.5,3.5,4,"Medicaid","Other"
"1208",1572,9126,4.5,"Blue Cross and Blue Shield of Vermont","VT","HMO/POS","Yes",4,4,4,"Commercial","Blue"
"1209",1573,10124,4.5,"Martin's Point US Family Health Plan","VT","HMO","Yes",5,3.5,3.5,"Commercial","Other"
"1210",1574,11117,4,"Blue Cross and Blue Shield of Vermont","VT","PPO","Yes",3.5,4,3.5,"Commercial","Blue"
"1211",1575,12110,4,"Cigna Health and Life Insurance","VT","PPO","Yes",3.5,4,3.5,"Commercial","Cigna"
"1212",1576,13106,4,"Connecticut General Life Insurance (Cigna)","VT","PPO","Yes",3.5,4,3.5,"Commercial","Connecticut General"
"1213",1577,14102,4,"MVP Health Care","VT","HMO/POS","Yes",4,3.5,3.5,"Commercial","Other"
"1214",1578,1598,4,"Vermont Health Plan","VT","HMO/POS","Yes",2.5,3.5,3.5,"Commercial","Other"
"1215",1579,1693,2.5,"Aetna Life Insurance Company (NH/VT)","VT","PPO","Yes",2.5,2.5,2,"Commercial","Aetna"
"1216",1582,9127,4.5,"MVP Health Care (East/Central NY)","VT","HMO/POS","Yes",4,3.5,4,"Medicare","Other"
"1217",1583,10125,4.5,"MVP Health Care (Rochester/Buffalo)","VT","HMO/POS","Yes",4.5,4.5,4,"Medicare","Other"
"1218",1584,11118,4,"Aetna Life Insurance Company (Pennsylvania)","VT","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1219",1585,12111,4,"MVP Health Care","VT","PPO","No",4,4,4,"Medicare","Other"
"1220",1586,13107,4,"UnitedHealthcare Insurance (Regional)","VT","PPO","Yes",3,3.5,3.5,"Medicare","United"
"1221",1587,14103,3.5,"UnitedHealthcare Insurance","VT","PPO","Yes",3,3.5,3,"Medicare","United"
"1222",1589,9128,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States","VA","HMO","Yes",4,4.5,4.5,"Commercial","Kaiser"
"1223",1590,10126,4,"HealthKeepers","VA","HMO/POS","Yes",3,3.5,3.5,"Commercial","Other"
"1224",1591,11119,4,"Optima Health Plan","VA","HMO/POS","Yes",4,3.5,3,"Commercial","Other"
"1225",1592,12112,3.5,"Aetna Health (Pennsylvania) - Maryland","VA","HMO/POS","Yes",3.5,3,3,"Commercial","Aetna"
"1226",1593,13108,3.5,"Aetna Life Insurance Company (Virginia)","VA","PPO","Yes",3,3,3,"Commercial","Aetna"
"1227",1594,14104,3.5,"Anthem Blue Cross Blue Shield in Virginia","VA","PPO","Yes",2.5,3,3,"Commercial","Anthem"
"1228",1595,1599,3.5,"CareFirst BlueChoice","VA","HMO/POS","Yes",3,3,2.5,"Commercial","Blue"
"1229",1596,1694,3.5,"Cigna Health and Life Insurance","VA","HMO/POS/PPO","Yes",3,3,3.5,"Commercial","Cigna"
"1230",1597,1787,3.5,"Connecticut General Life Insurance (Cigna)","VA","HMO/POS/PPO","Yes",3,3,3.5,"Commercial","Connecticut General"
"1231",1598,1883,3.5,"Coventry Health Care of Virginia","VA","HMO/POS","Yes",3,3.5,3,"Commercial","Coventry"
"1232",1599,1979,3.5,"Group Hospitalization and Medical Services","VA","HMO/POS","Yes",3,3,2.5,"Commercial","Other"
"1233",1600,2072,3.5,"MD - Individual Practice Association","VA","HMO/POS","Yes",4,3.5,2,"Commercial","Other"
"1234",1601,2164,3.5,"UnitedHealthcare of the Mid-Atlantic","VA","HMO/POS","Yes",3,3.5,2,"Commercial","United"
"1235",1602,2255,3,"Group Hospitalization and Medical Services","VA","PPO","Yes",2.5,3,2.5,"Commercial","Other"
"1236",1603,2350,3,"Humana Health Plan","VA","HMO/POS","Yes",1.5,3,2.5,"Commercial","Humana"
"1237",1604,2445,3,"Optimum Choice","VA","HMO/POS","Yes",2.5,3,2,"Commercial","Other"
"1238",1605,2540,3,"United HealthCare Services","VA","PPO","Yes",2.5,3,2,"Commercial","United"
"1239",1606,2637,3,"UnitedHealthcare Insurance","VA","PPO","Yes",2.5,3,2,"Commercial","United"
"1240",1610,9129,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States","VA","HMO","Yes",3.5,5,4.5,"Medicare","Kaiser"
"1241",1611,10127,4,"Aetna Life Insurance Company (Pennsylvania)","VA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1242",1612,11120,4,"Aetna Life Insurance Company (Virginia)","VA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1243",1613,12113,4,"Humana Health Plan","VA","HMO","Yes",3.5,3.5,3.5,"Medicare","Humana"
"1244",1614,13109,4,"UnitedHealthcare Insurance","VA","HMO","No",4,5,4,"Medicare","United"
"1245",1615,14105,3.5,"CareMore HealthPlan (H0544)","VA","HMO","No",3.5,4,3,"Medicare","Other"
"1246",1616,15100,3.5,"Humana Health Plan - Kentucky","VA","HMO","Yes",3,3,3,"Medicare","Humana"
"1247",1617,1695,3.5,"Humana Insurance (Ohio)","VA","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1248",1618,1788,3.5,"UnitedHealthcare Insurance","VA","PPO","Yes",3,3.5,3,"Medicare","United"
"1249",1619,1884,3,"Aetna Health (Pennsylvania) - Virginia","VA","HMO","Yes",2,2.5,2.5,"Medicare","Aetna"
"1250",1620,1980,3,"American Progressive Life & Health Insurance of New York","VA","PPO","No",3.5,3,3,"Medicare","Other"
"1251",1621,2073,3,"CareMore HealthPlan (H2593)","VA","HMO","No",2,3.5,3.5,"Medicare","Other"
"1252",1622,2165,3,"CareMore HealthPlan (H3447)","VA","HMO","No",2.5,3.5,3.5,"Medicare","Other"
"1253",1623,2256,3,"CareMore HealthPlan (H4346)","VA","HMO","No",2,3,3.5,"Medicare","Other"
"1254",1624,2351,3,"Humana Insurance","VA","PPO","No",4,3,3,"Medicare","Humana"
"1255",1625,2446,3,"UnitedHealthcare Insurance","VA","HMO/POS","Yes",2.5,2.5,2.5,"Medicare","United"
"1256",1626,2541,2.5,"Piedmont Community Healthcare","VA","PPO","No (In process)",3.5,2.5,2,"Medicare","Other"
"1257",1627,2638,2,"UnitedHealthcare Insurance †","VA","PPO","No",2,1,2.5,"Medicare","United"
"1258",1630,9130,3.5,"HealthKeepers (Medicaid)","VA","HMO","Yes",4,3,3,"Medicaid","Other"
"1259",1631,10128,3.5,"Optima Health Plan","VA","HMO","Yes",3,2.5,2.5,"Medicaid","Other"
"1260",1632,11121,3.5,"Virginia Premier Health Plan","VA","HMO","Yes",2.5,3,3,"Medicaid","Other"
"1261",1633,12114,3,"Coventry Health Care of Virginia","VA","HMO","Yes",3,2.5,3,"Medicaid","Coventry"
"1262",1634,13110,3,"INTotal Health","VA","HMO","Yes",2.5,2.5,3,"Medicaid","Other"
"1263",1636,9131,4.5,"Kaiser Foundation Health Plan of the Northwest","WA","HMO","Yes",3,4.5,4.5,"Commercial","Kaiser"
"1264",1637,10129,4,"Group Health Cooperative","WA","HMO","Yes",2.5,4,4,"Commercial","Group Health"
"1265",1638,11122,3.5,"Cigna Health and Life Insurance","WA","PPO","Yes",2,3,3.5,"Commercial","Cigna"
"1266",1639,12115,3.5,"Connecticut General Life Insurance (Cigna)","WA","PPO","Yes",2,3,3.5,"Commercial","Connecticut General"
"1267",1640,13111,3.5,"Group Health Options","WA","HMO/POS","Yes",1.5,3.5,3.5,"Commercial","Group Health"
"1268",1641,14107,3,"Aetna Life Insurance Company (Washington)","WA","PPO","Yes",2,2.5,2.5,"Commercial","Aetna"
"1269",1642,15101,3,"LifeWise Health Plan of Washington","WA","PPO","Yes",2,2.5,2,"Commercial","Other"
"1270",1643,1696,3,"Moda Health","WA","PPO","Yes",2.5,2.5,2,"Commercial","Other"
"1271",1644,1789,3,"Premera Blue Cross","WA","PPO","Yes",3,3,2,"Commercial","Blue"
"1272",1645,1885,3,"Providence Health Plans - Oregon","WA","PPO","No (In process)",2,3,3.5,"Commercial","Other"
"1273",1646,1981,3,"Regence BlueShield","WA","PPO","No (Scheduled)",3,3,3,"Commercial","Blue"
"1274",1647,2074,3,"United HealthCare Services","WA","PPO","Yes",2,2.5,3,"Commercial","United"
"1275",1648,2166,3,"UnitedHealthcare Insurance","WA","PPO","Yes",2,2.5,3,"Commercial","United"
"1276",1649,2257,2.5,"Asuris Northwest Health","WA","PPO","No (Scheduled)",2,2.5,2.5,"Commercial","Other"
"1277",1650,2352,2.5,"Group Health Options","WA","PPO","No",2,2.5,2.5,"Commercial","Group Health"
"1278",1651,2447,2.5,"Regence BlueCross BlueShield of Oregon","WA","PPO","No (Scheduled)",2.5,2.5,3,"Commercial","Blue"
"1279",1652,2542,2.5,"Regence BlueShield of Idaho","WA","PPO","No (Scheduled)",2.5,2.5,2.5,"Commercial","Blue"
"1280",1655,9132,5,"Kaiser Foundation Health Plan of the Northwest","WA","HMO","Yes",4,5,4.5,"Medicare","Kaiser"
"1281",1656,10130,4.5,"Group Health Cooperative","WA","HMO","Yes",4,4.5,4,"Medicare","Group Health"
"1282",1657,11123,4,"Aetna Life Insurance Company (Pennsylvania)","WA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1283",1658,12116,4,"Aetna Life Insurance Company (Washington)","WA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1284",1659,13112,4,"Providence Health Plans","WA","HMO/POS","No",4,5,4,"Medicare","Other"
"1285",1660,14108,3.5,"Asuris Northwest Health","WA","PPO","No (Scheduled)",4,3.5,3,"Medicare","Other"
"1286",1661,15102,3.5,"Humana Health Plan - Kentucky","WA","HMO","Yes",3,3,3,"Medicare","Humana"
"1287",1662,1697,3.5,"Humana Insurance (Ohio)","WA","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1288",1663,1790,3.5,"Regence BlueCross BlueShield of Oregon","WA","PPO","No (Scheduled)",3.5,4,3,"Medicare","Blue"
"1289",1664,1886,3.5,"Regence BlueShield","WA","PPO","No (Scheduled)",3.5,3,3.5,"Medicare","Blue"
"1290",1665,1982,3.5,"UnitedHealthcare Insurance","WA","HMO/POS","Yes",3,3,3,"Medicare","United"
"1291",1666,2075,3.5,"UnitedHealthcare Insurance","WA","PPO","Yes",3,3.5,3,"Medicare","United"
"1292",1667,2167,3.5,"UnitedHealthcare of Washington","WA","HMO","Yes",3,3,3,"Medicare","United"
"1293",1668,2258,3,"Community Health Plan of Washington","WA","HMO","Yes",1.5,2,3,"Medicare","Other"
"1294",1669,2353,3,"Health Net Life Insurance","WA","PPO","No",3,3,3,"Medicare","Health Net"
"1295",1670,2448,3,"Regence BlueShield of Idaho","WA","PPO","No (Scheduled)",3.5,3,3,"Medicare","Blue"
"1296",1671,2543,2.5,"Group Health Options","WA","PPO","No",3,2,2.5,"Medicare","Group Health"
"1297",1672,2640,2.5,"Soundpath Health","WA","HMO","No",3.5,2,2,"Medicare","Other"
"1298",1673,2733,2.5,"UnitedHealthcare Insurance †","WA","HMO","No",2,3,2.5,"Medicare","United"
"1299",1674,2827,2,"Molina Healthcare of Washington †","WA","HMO","No",1.5,2,2.5,"Medicare","Molina"
"1300",1676,9133,3.5,"Community Health Plan of Washington","WA","HMO","Yes",2.5,3,3.5,"Medicaid","Other"
"1301",1677,10131,3.5,"Molina Healthcare of Washington","WA","HMO","Yes",3,3,3,"Medicaid","Molina"
"1302",1682,9134,4,"Health Plan of the Upper Ohio Valley","WV","HMO","Yes",4,3,3,"Commercial","Other"
"1303",1683,10132,3.5,"Aetna Health (Pennsylvania) - West Virginia","WV","HMO/POS","Yes",3,3,3,"Commercial","Aetna"
"1304",1684,11125,3,"Highmark West Virginia","WV","PPO","Yes",3,2.5,2.5,"Commercial","Other"
"1305",1685,12118,3,"Optimum Choice","WV","HMO/POS","Yes",2.5,3,2,"Commercial","Other"
"1306",1686,13114,2.5,"Aetna Life Insurance Company (West Virginia)","WV","PPO","Yes",4,2,NA,"Commercial","Aetna"
"1307",1690,9135,4,"Aetna Life Insurance Company (Pennsylvania)","WV","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1308",1691,10133,4,"Aetna Life Insurance Company (West Virginia)","WV","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1309",1692,11126,4,"Health Plan of the Upper Ohio Valley (Hometown Region)","WV","HMO","Yes",4.5,3,3.5,"Medicare","Other"
"1310",1693,12119,3.5,"Health Plan of the Upper Ohio Valley (SecureCare)","WV","HMO","Yes",3.5,3,3,"Medicare","Other"
"1311",1694,13115,3.5,"HealthAmerica Advantra (H5522)","WV","PPO","No",3.5,3,3.5,"Medicare","Other"
"1312",1695,14111,3.5,"Humana Insurance (Ohio)","WV","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1313",1696,15104,3.5,"UnitedHealthcare Insurance","WV","PPO","Yes",3,3.5,3,"Medicare","United"
"1314",1697,1699,3,"Health Plan of the Upper Ohio Valley","WV","PPO","No",3.5,2.5,3,"Medicare","Other"
"1315",1698,1791,3,"HealthAmerica Advantra (H8980)","WV","PPO","No",3.5,2.5,3,"Medicare","Other"
"1316",1699,1887,3,"Highmark Senior Solutions Company","WV","PPO","Yes",2.5,3.5,2.5,"Medicare","Other"
"1317",1700,1983,3,"Humana Insurance","WV","PPO","No",4,3,3,"Medicare","Humana"
"1318",1702,9136,3.5,"Coventry Health Care of West Virginia","WV","HMO","Yes",3.5,2.5,2.5,"Medicaid","Coventry"
"1319",1703,10134,3.5,"Health Plan of the Upper Ohio Valley","WV","HMO","Yes",3.5,3,2.5,"Medicaid","Other"
"1320",1704,11127,3,"UNICARE Health Plan of West Virginia","WV","HMO","Yes",2,3,2.5,"Medicaid","Other"
"1321",1705,9137,4.5,"Dean Health Plan","WI","HMO","Yes",4,4,4,"Commercial","Other"
"1322",1706,10135,4.5,"Group Health Cooperative of South Central Wisconsin","WI","HMO","Yes",3,4.5,4.5,"Commercial","Group Health"
"1323",1707,11128,4.5,"Gundersen Health Plan","WI","HMO","Yes",3.5,3.5,4,"Commercial","Other"
"1324",1708,12120,4.5,"HealthPartners Administrators","WI","HMO/POS/PPO","Yes",4,4,4.5,"Commercial","Other"
"1325",1709,13116,4.5,"Network Health Plan","WI","HMO/POS","Yes",3.5,4,4,"Commercial","Other"
"1326",1710,14112,4.5,"Security Health Plan of Wisconsin","WI","HMO/POS","Yes",3.5,4.5,4,"Commercial","Other"
"1327",1711,15105,4.5,"Unity Health Plans","WI","HMO/POS","Yes",3.5,4.5,4,"Commercial","Other"
"1328",1712,16100,4,"Anthem Blue Cross and Blue Shield in Wisconsin","WI","HMO/POS","Yes",3,3.5,4,"Commercial","Anthem"
"1329",1713,1792,4,"Group Health Cooperative of Eau Claire","WI","HMO","No",4,4,4,"Commercial","Group Health"
"1330",1714,1888,4,"Humana Wisconsin Health Organization Insurance","WI","HMO/POS","Yes",3,3.5,3.5,"Commercial","Humana"
"1331",1715,1984,4,"Medica","WI","HMO/POS","Yes",3,3.5,4,"Commercial","Other"
"1332",1716,2077,4,"Medica Insurance Company (MIC)","WI","PPO","Yes",3,3.5,4,"Commercial","Medica"
"1333",1717,2168,4,"Medica Self-Insured (MSI)","WI","PPO","Yes",3,3.5,4,"Commercial","Medica"
"1334",1718,2259,4,"Medical Associates Health Plans","WI","HMO/POS","Yes",4,3,4,"Commercial","Other"
"1335",1719,2354,4,"MercyCare Insurance","WI","HMO","Yes",3.5,3.5,3.5,"Commercial","Other"
"1336",1720,2449,4,"Physicians Plus Insurance","WI","HMO/POS","Yes",3,4,3.5,"Commercial","Other"
"1337",1721,2544,4,"United HealthCare Services","WI","PPO","Yes",3.5,3,3.5,"Commercial","United"
"1338",1722,2641,4,"UnitedHealthcare Insurance","WI","PPO","Yes",3.5,3,3.5,"Commercial","United"
"1339",1723,2734,4,"UnitedHealthcare of Wisconsin","WI","HMO/POS","Yes",4,3,3.5,"Commercial","United"
"1340",1724,2828,3.5,"Aetna Life Insurance Company (Wisconsin)","WI","PPO","Yes",3,2.5,2.5,"Commercial","Aetna"
"1341",1726,9138,5,"Group Health Plan (Cost)","WI","HMO","Yes",4.5,4.5,4,"Medicare","Group Health"
"1342",1727,10136,5,"Gundersen Health Plan","WI","HMO","Yes",5,4.5,4,"Medicare","Other"
"1343",1728,11129,4.5,"Dean Health Plan","WI","HMO","No",5,4,4.5,"Medicare","Other"
"1344",1729,12121,4.5,"Humana Wisconsin Health Organization Insurance","WI","HMO","Yes",3.5,3.5,4,"Medicare","Humana"
"1345",1730,13117,4.5,"Medical Associates Health Plans","WI","HMO","Yes",5,3.5,4,"Medicare","Other"
"1346",1731,14113,4.5,"Network Health Insurance (NHIC)","WI","PPO","Yes",4.5,3.5,3.5,"Medicare","Other"
"1347",1732,15106,4.5,"Security Health Plan of Wisconsin","WI","HMO/POS","Yes",4.5,4,4,"Medicare","Other"
"1348",1733,16101,4.5,"UCare Wisconsin","WI","HMO/POS","Yes",4.5,3.5,3.5,"Medicare","Other"
"1349",1734,1793,4,"Aetna Life Insurance Company (Pennsylvania)","WI","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1350",1735,1889,4,"Aetna Life Insurance Company (Wisconsin)","WI","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1351",1736,1985,4,"Humana Insurance (Wisconsin)","WI","PPO","Yes",3.5,4,3.5,"Medicare","Humana"
"1352",1737,2078,4,"Medica (Cost)","WI","HMO","No",4,3.5,4,"Medicare","Medica"
"1353",1738,2169,4,"UnitedHealthcare of Wisconsin","WI","HMO/POS","Yes",4,4,3.5,"Medicare","United"
"1354",1739,2260,3.5,"Care Wisconsin Health Plan (H5209) †","WI","HMO","No",3,4,3.5,"Medicare","Other"
"1355",1740,2355,3.5,"UnitedHealthcare Insurance","WI","PPO","Yes",3,3.5,3,"Medicare","United"
"1356",1741,2450,3,"Care Improvement Plus of Wisconsin","WI","PPO","No",3,3,3,"Medicare","Care Improvement"
"1357",1742,2545,3,"Humana Insurance","WI","PPO","No",4,3,3,"Medicare","Humana"
"1358",1743,2642,3,"Independent Care Health Plan †","WI","HMO","No",2.5,3,3,"Medicare","Other"
"1359",1744,2735,2.5,"UnitedHealthcare Community Plan †","WI","HMO","No",2.5,3,2.5,"Medicare","United"
"1360",1747,9139,4.5,"Security Health Plan of Wisconsin","WI","HMO","Yes",4,3.5,4,"Medicaid","Other"
"1361",1748,10137,3.5,"Unity Health Plans","WI","HMO","No",3.5,3.5,4,"Medicaid","Other"
"1362",1749,11130,3,"Compcare Health Services Insurance Corporation","WI","HMO","No",3.5,2.5,3,"Medicaid","Other"
"1363",1750,12122,3,"Managed Health Services","WI","HMO","Yes",3,2.5,3,"Medicaid","Other"
"1364",1751,13118,3,"Molina Healthcare of Wisconsin","WI","HMO","Yes",3,2.5,2.5,"Medicaid","Molina"
"1365",1752,14114,2.5,"Children's Community Health Plan","WI","HMO","No (Scheduled)",2.5,3,2,"Medicaid","Other"
"1366",1764,9140,3.5,"Altius Health Plans","WY","HMO/POS","Yes",3,2.5,3,"Commercial","Other"
"1367",1765,10138,2.5,"United HealthCare Services","WY","PPO","Yes",2.5,1.5,1.5,"Commercial","United"
"1368",1766,11131,2.5,"UnitedHealthcare Insurance","WY","PPO","Yes",2.5,1.5,1.5,"Commercial","United"
"1369",1771,9141,4,"Aetna Life Insurance Company (Pennsylvania)","WY","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1370",1772,10139,3.5,"UnitedHealthcare Insurance","WY","PPO","Yes",3,3.5,3,"Medicare","United"
