"","x","rating","plan","state","type","ncqa","consumersat","prevention","treatment","instype","plantype"
"1040",9118,4,"Aetna Health Inc. (Pennsylvania) - Tennessee CMS Contract: H3931","TN","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"1041",10116,4,"Aetna Life Insurance Company (Tennessee) CMS Contract: H5521","TN","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1042",11109,4,"Cariten Health Plan, Inc. CMS Contract: H4461","TN","HMO","Yes",4.5,4.5,3,"Medicare","Other"
"1043",12103,4,"Sierra Health and Life Insurance Company, Inc. (AL,MS,SC,TN) CMS Contract: H2001","TN","PPO","Yes",4,5,3.5,"Medicare","Other"
"1044",1397,3.5,"HealthSpring of Tennessee CMS Contract: H4454","TN","HMO","No",3.5,4.5,3.5,"Medicare","HealthSpring"
"1045",1491,3.5,"Humana Insurance Company (Tennessee) CMS Contract: H5216","TN","PPO","Yes",3.5,4,3,"Medicare","Humana"
"1046",1591,3.5,"UnitedHealthcare Insurance Company (AL,FL,GA,KY,MS,NC,SC,TN) CMS Contract: H2228","TN","PPO","Yes",3,3.5,3,"Medicare","United"
"1047",1687,3.5,"UnitedHealthcare of Wisconsin, Inc.(South)-KY/NC/TN/VA H5253 CMS Contract: H5253","TN","HMO/POS","Yes",3.5,4,3,"Medicare","United"
"1048",1785,3,"HealthSpring of Tennessee CMS Contract: H4407","TN","HMO","No",3.5,4,3,"Medicare","HealthSpring"
"1049",1878,2.5,"Harmony Health Plan of Illinois (Tennessee) CMS Contract: H1416","TN","HMO/POS","Yes",2.5,2,2,"Medicare","Other"
"1050",9119,3.5,"AMERIGROUP Tennessee, Inc Special Project: Middle TN","TN","HMO","Yes",3,3,3,"Medicaid","Other"
"1051",10117,3.5,"UnitedHealthcare Plan of the River Valley, Inc. dba UnitedHealthcare Community Plan (TN) Special Project: East TN","TN","HMO","Yes",4,2.5,3,"Medicaid","United"
"1052",11110,3.5,"UnitedHealthcare Plan of the River Valley, Inc. dba UnitedHealthcare Community Plan (TN) Special Project: Middle TN","TN","HMO","Yes",4,3,3,"Medicaid","United"
"1053",12104,3.5,"Volunteer State Health Plan, Inc. dba BlueCare Tennessee Special Project: BlueCare","TN","HMO","Yes",4.5,3,3,"Medicaid","Blue"
"1054",1398,3.5,"Volunteer State Health Plan, Inc. dba BlueCare Tennessee Special Project: TennCare Select","TN","HMO","Yes",4.5,1.5,3,"Medicaid","Blue"
"1055",1492,3,"AMERIGROUP Tennessee, Inc Special Project: East TN","TN","HMO","Yes",3,2,2.5,"Medicaid","Other"
"1056",1592,3,"UnitedHealthcare Plan of the River Valley, Inc. dba UnitedHealthcare Community Plan (TN) Special Project: West TN","TN","HMO","Yes",3.5,2,2.5,"Medicaid","United"
"1057",1688,3,"Volunteer State Health Plan, Inc. dba BlueCare Tennessee Special Project: Blue Care-West","TN","HMO","Yes",4,2.5,2.5,"Medicaid","Blue"
"1058",1786,3,"Volunteer State Health Plan, Inc. dba BlueCare Tennessee Special Project: BlueCare-Middle","TN","HMO","Yes",3,2.5,2.5,"Medicaid","Blue"
"1059",1879,2.5,"AMERIGROUP Tennessee, Inc Special Project: West TN","TN","HMO","Yes",3,2,2,"Medicaid","Other"
"1060",9120,3.5,"Community First Health Plans, Inc.","TX","HMO/POS","Yes",3.5,3.5,2.5,"Commercial","Other"
"1061",10118,3.5,"Scott and White Health Plan","TX","HMO/POS","Yes",4,3.5,3,"Commercial","Other"
"1062",1399,3,"Aetna Health Inc. (Texas)","TX","HMO/POS","Yes",3.5,2.5,2.5,"Commercial","Aetna"
"1063",1493,3,"Aetna Life Insurance Company (Texas)","TX","PPO/EPO","Yes",2.5,2.5,2.5,"Commercial","Aetna"
"1064",1593,3,"Cigna Health and Life Insurance Company - Texas","TX","PPO","Yes",2.5,2.5,2.5,"Commercial","Cigna"
"1065",1689,3,"Cigna HealthCare of Texas, Inc.","TX","HMO/POS","Yes",3.5,2.5,2,"Commercial","Cigna"
"1066",1787,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Austin, TX","TX","HMO/POS","Yes",3,2.5,2.5,"Commercial","Humana"
"1067",1976,3,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / San Antonio, TX","TX","HMO/POS","Yes",2.5,2.5,2.5,"Commercial","Humana"
"1068",2163,3,"SHA, LLC dba FIRSTCARE Special Project / Area: TX Commercial / Abilene, TX","TX","HMO","Yes",2.5,2.5,2.5,"Commercial","Other"
"1069",2257,3,"SHA, LLC dba FIRSTCARE Special Project / Area: TX Commercial / Amarillo, TX","TX","HMO","Yes",3.5,2,2,"Commercial","Other"
"1070",2346,3,"SHA, LLC dba FIRSTCARE Special Project / Area: TX Commercial / Lubbock, TX","TX","HMO","Yes",3,2,2,"Commercial","Other"
"1071",2436,2.5,"CHRISTUS Health Plan","TX","HMO","No (Scheduled)",4.5,2,2,"Commercial","Other"
"1072",2530,2.5,"Humana Health Plan of Texas, Inc. Special Project / Area: TX Commercial / Houston, TX","TX","HMO/POS","Yes",2.5,2,2.5,"Commercial","Humana"
"1073",2628,2.5,"SHA, LLC dba FIRSTCARE Special Project / Area: TX Commercial / Waco, TX","TX","HMO","Yes",2.5,2,2,"Commercial","Other"
"1074",2725,1.5,"American Postal Workers Union Health Plan","TX","PPO","No",4,0.5,1.5,"Commercial","Other"
"1075",9121,4,"Aetna Life Insurance Company (Texas) CMS Contract: H5521","TX","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1076",10119,4,"KS Plan Administrators, LLC CMS Contract: H0332","TX","HMO","No",4.5,4.5,3.5,"Medicare","Other"
"1077",11112,4,"Physicians Health Choice of Texas LLC CMS Contract: H4527","TX","HMO","Yes",3,4,3.5,"Medicare","Other"
"1078",12106,4,"Scott and White Health Plan CMS Contract: H4564","TX","HMO","No",4.5,4.5,4,"Medicare","Other"
"1079",13100,4,"Sierra Health and Life Insurance Company, Inc. CMS Contract: H5652","TX","HMO/POS","No",3.5,4.5,4,"Medicare","Other"
"1080",1494,4,"Sierra Health and Life Insurance Company, Inc. (AR,LA,NM,OK,TX) CMS Contract: H2001","TX","PPO","Yes",4,5,3.5,"Medicare","Other"
"1081",1594,4,"UnitedHealthcare Benefits of Texas, Inc.(Medicare) CMS Contract: H4590","TX","HMO","Yes",3.5,4,3.5,"Medicare","United"
"1082",1690,3.5,"Aetna Health Inc. (Texas) CMS Contract: H4523","TX","HMO","Yes",2.5,2,3.5,"Medicare","Aetna"
"1083",1788,3.5,"Humana Health Plan, Inc. (Texas) CMS Contract: H2649","TX","HMO","Yes",2.5,3,3,"Medicare","Humana"
"1084",1881,3.5,"Humana Insurance Company (Texas) CMS Contract: H5216","TX","PPO","Yes",3.5,4,3,"Medicare","Humana"
"1085",1977,3.5,"Texas HealthSpring, LLC CMS Contract: H4513","TX","HMO","No",3,4.5,3.5,"Medicare","HealthSpring"
"1086",2069,3.5,"UnitedHealthcare Insurance Company (AR,LA,OK,TX) CMS Contract: H2228","TX","PPO","Yes",3,3.5,3,"Medicare","United"
"1087",2164,3,"Care N' Care Insurance Company, Inc. CMS Contract: H6328","TX","PPO","No",3.5,3,2.5,"Medicare","Other"
"1088",2258,3,"HealthSpring Life and Health CMS Contract: H7787","TX","PPO","No",3,3.5,3,"Medicare","HealthSpring"
"1089",2347,3,"HealthSpring Life and Health CMS Contract: H8423","TX","HMO","No",3,3,3,"Medicare","HealthSpring"
"1090",2437,3,"Insurance Company of Scott and White CMS Contract: H8237","TX","HMO","No",4,3.5,3,"Medicare","Other"
"1091",2531,3,"SelectCare of Texas, LLC CMS Contract: H4506","TX","HMO","No",3.5,3.5,3,"Medicare","Other"
"1092",2629,3,"UnitedHealthcare Community Plan of Texas, LLC CMS Contract: H4514","TX","HMO","Yes",3,3,2,"Medicare","United"
"1093",2726,3,"WellCare of Texas, Inc. CMS Contract: H1264","TX","HMO/POS","Yes",2,3,2.5,"Medicare","WellCare"
"1094",2825,2.5,"Care Improvement Plus of Texas Insurance Company CMS Contract: R6801","TX","PPO","No",3,2.5,2.5,"Medicare","Care Improvement"
"1095",9122,3.5,"AMERIGROUP Texas, Inc.","TX","HMO","Yes",3,3,2.5,"Medicaid","Other"
"1096",10120,3.5,"Scott and White Health Plan Special Project / Area: TX Medicaid / Central, TX","TX","HMO","No",4,3.5,3,"Medicaid","Other"
"1097",11113,3.5,"Superior HealthPlan, Inc","TX","HMO","Yes",3.5,3,3,"Medicaid","Other"
"1098",12107,3,"Aetna Better Health of Texas","TX","HMO","Yes",3,3,2.5,"Medicaid","Aetna"
"1099",13101,3,"Amerigroup Insurance Company","TX","HMO","Yes",3.5,2,2.5,"Medicaid","Other"
"1100",1495,3,"Community First Health Plans, Inc.","TX","HMO","Yes",2.5,3.5,2,"Medicaid","Other"
"1101",1595,3,"Molina Healthcare of Texas, Inc.","TX","HMO","Yes",2.5,2.5,2.5,"Medicaid","Molina"
"1102",1691,3,"SHA, LLC dba FIRSTCARE","TX","HMO","Yes",3.5,2.5,2,"Medicaid","Other"
"1103",1789,2.5,"Parkland Community Health Plan","TX","HMO","No",3.5,3,2,"Medicaid","Other"
"1104",1882,2.5,"Texas Children's Health Plan Special Project: STAR","TX","HMO","No",3,3,2,"Medicaid","Other"
"1105",9123,4,"Aetna Health of Utah, Inc.","UT","HMO/POS","Yes",4,2.5,3.5,"Commercial","Aetna"
"1106",10121,4,"SelectHealth Inc.","UT","HMO/POS","Yes",3.5,3.5,4,"Commercial","Other"
"1107",11114,3.5,"United HealthCare Services, Inc. (Utah)","UT","PPO","Yes",2.5,2.5,3,"Commercial","United"
"1108",12108,3.5,"UnitedHealthcare Insurance Company (Utah)","UT","PPO","Yes",2.5,2.5,3,"Commercial","United"
"1109",13102,3,"Aetna Health of Utah Inc. dba Altius Health Plans Inc.","UT","HMO/POS","Yes",2,2,3,"Commercial","Aetna"
"1110",1496,3,"Aetna Life Insurance Company (Utah)","UT","PPO/EPO","Yes",3,2,3,"Commercial","Aetna"
"1111",1692,3,"Regence BlueCross BlueShield of Utah","UT","PPO","Yes",3,2.5,2.5,"Commercial","Blue"
"1112",1790,2.5,"Cigna Health and Life Insurance Company - Utah","UT","PPO/EPO","Yes",2,1.5,2.5,"Commercial","Cigna"
"1113",1883,1.5,"American Postal Workers Union Health Plan","UT","PPO","No",4,0.5,1.5,"Commercial","Other"
"1114",9124,4,"Aetna Life Insurance Company (Utah) CMS Contract: H5521","UT","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1115",10122,4,"Regence BlueCross BlueShield of Utah CMS Contract: H4605","UT","PPO","Yes",4.5,3.5,3.5,"Medicare","Blue"
"1116",11115,4,"Sierra Health and Life Insurance Company, Inc. (CO,MT,ND,SD,UT,WY) CMS Contract: H2001","UT","PPO","Yes",4,5,3.5,"Medicare","Other"
"1117",12109,4,"UnitedHealthcare of Utah, Inc. CMS Contract: H4604","UT","HMO","Yes",3.5,3.5,3,"Medicare","United"
"1118",13103,3.5,"Aetna Health of Utah Inc. dba Altius Health Plans Inc. CMS Contract: H8649","UT","HMO/POS","No",3.5,2.5,3.5,"Medicare","Aetna"
"1119",1497,3.5,"Humana Insurance Company (Utah) CMS Contract: H5216","UT","PPO","Yes",3.5,4,3,"Medicare","Humana"
"1120",1597,3.5,"SelectHealth Inc. CMS Contract: H1994","UT","POS","No",3.5,3,4,"Medicare","Other"
"1121",1693,3.5,"UnitedHealthcare Insurance Company(CO,UT) CMS Contract: H2228","UT","PPO","Yes",3,3.5,3,"Medicare","United"
"1122",1791,3,"Humana Medical Plan Of Utah, Inc. CMS Contract: H2486","UT","HMO","No",2.5,3,3,"Medicare","Humana"
"1123",1884,3,"Molina Healthcare of Utah Inc. CMS Contract: H5628","UT","HMO","No",2.5,2.5,3,"Medicare","Molina"
"1124",9125,4,"SelectHealth Inc.","UT","HMO","Yes",4,3.5,3.5,"Medicaid","Other"
"1125",10123,3.5,"Molina Healthcare of Utah Inc.","UT","HMO","Yes",3,2.5,3,"Medicaid","Molina"
"1126",9126,4.5,"Blue Cross and Blue Shield of Vermont","VT","HMO/POS/PPO/EPO","Yes",3.5,4.5,3.5,"Commercial","Blue"
"1127",10124,4.5,"Martin's Point US Family Health Plan (NH, NY, PA, VT)","VT","HMO","Yes",5,4,3.5,"Commercial","Other"
"1128",11117,4.5,"The Vermont Health Plan","VT","HMO/POS","Yes",3.5,4.5,3.5,"Commercial","Other"
"1129",12111,3,"Aetna Life Insurance Company (NH/VT)","VT","PPO/EPO","Yes",3.5,1.5,2.5,"Commercial","Aetna"
"1130",13104,3,"Cigna Health and Life Insurance Company - Vermont","VT","PPO","Yes",3,2.5,2.5,"Commercial","Cigna"
"1131",1498,1.5,"American Postal Workers Union Health Plan","VT","PPO","No",4,0.5,1.5,"Commercial","Other"
"1132",9127,4,"MVP Health Plan, Inc. CMS Contract: H3305","VT","HMO/POS","No",4,4.5,3.5,"Medicare","Other"
"1133",10125,4,"MVP Health Plan, Inc. CMS Contract: H9615","VT","PPO","No",4.5,4.5,4,"Medicare","Other"
"1134",11118,4,"Sierra Health and Life Insurance Company, Inc.-(CT,MA,ME,NH,RI,VT) CMS Contract: H2001","VT","PPO","Yes",4,5,3.5,"Medicare","Other"
"1135",12112,4,"UnitedHealthcare of New England, Inc. CMS Contract: H1944","VT","HMO","Yes",3.5,3.5,3.5,"Medicare","United"
"1136",13105,3.5,"UnitedHealthcare Insurance Company - Regional (CT, MA, RI, VT) CMS Contract: R7444","VT","PPO","Yes",3,3.5,2.5,"Medicare","United"
"1137",9128,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.","VA","HMO","Yes",2.5,5,4.5,"Commercial","Kaiser"
"1138",10126,4,"CareFirst BlueChoice","VA","HMO/POS","Yes",3,3.5,3,"Commercial","Blue"
"1139",11119,4,"CareFirst of Maryland, Inc.","VA","PPO/EPO","Yes",3,3.5,3.5,"Commercial","Other"
"1140",12113,4,"Group Hospitalization and Medical Services, Inc. (GHMSI)","VA","PPO/EPO","Yes",3,3.5,3.5,"Commercial","Other"
"1141",13106,4,"Group Hospitalization and Medical Services, Inc. (GHMSI)","VA","HMO/POS","Yes",3,3.5,3,"Commercial","Other"
"1142",1499,4,"MD - Individual Practice Association, Inc.","VA","HMO/POS","Yes",4,3.5,3.5,"Commercial","Other"
"1143",1599,4,"Optima Health Plan","VA","HMO/POS","Yes",4,4,3,"Commercial","Other"
"1144",1695,4,"UnitedHealthcare Plan of the River Valley, Inc.","VA","HMO/POS","Yes",3.5,3.5,3,"Commercial","United"
"1145",1793,3.5,"Aetna Health Inc. (Pennsylvania) - Maryland","VA","HMO/POS","Yes",3.5,3,3,"Commercial","Aetna"
"1146",1886,3.5,"Aetna Life Insurance Company (Virginia)","VA","PPO/EPO","Yes",2.5,3,3,"Commercial","Aetna"
"1147",1980,3.5,"Anthem Health Plans of Virginia, Inc. dba Anthem Blue Cross Blue Shield of Virginia","VA","PPO","Yes",3.5,3,3,"Commercial","Anthem"
"1148",2072,3.5,"HealthKeepers, Inc.","VA","HMO/POS","Yes",3,3.5,3,"Commercial","Other"
"1149",2167,3.5,"Innovation Health Insurance Company","VA","PPO/EPO","Yes",3,3,3,"Commercial","Other"
"1150",2261,3.5,"United Healthcare Services, Inc (Virginia)","VA","PPO","Yes",2,2.5,3,"Commercial","United"
"1151",2350,3.5,"UnitedHealthcare Insurance Company (Virginia)","VA","PPO","Yes",2,2.5,3,"Commercial","United"
"1152",2440,3.5,"UnitedHealthcare of the Mid-Atlantic, Inc.","VA","HMO/POS","Yes",3,3,3,"Commercial","United"
"1153",2534,3,"Cigna Health and Life Insurance Company - Virginia/District of Columbia","VA","HMO/POS/PPO","Yes",2,3,3,"Commercial","Cigna"
"1154",2727,3,"Optimum Choice, Inc.","VA","HMO/POS","Yes",2,2.5,3,"Commercial","Other"
"1155",2826,1.5,"American Postal Workers Union Health Plan","VA","PPO","No",4,0.5,1.5,"Commercial","Other"
"1156",9129,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc. CMS Contract: H2150","VA","HMO","Yes",3.5,5,4.5,"Medicare","Kaiser"
"1157",10127,4,"Aetna Health Inc. (Pennsylvania) - Maryland CMS Contract: H3931","VA","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"1158",11120,4,"Aetna Life Insurance Company (Virginia) CMS Contract: H5521","VA","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1159",12114,4,"Sierra Health and Life Insurance Company, Inc. CMS Contract: H5652","VA","HMO/POS","No",3.5,4.5,4,"Medicare","Other"
"1160",13107,4,"Sierra Health and Life Insurance Company, Inc.-(DC,DE,MD,VA,WV) CMS Contract: H2001","VA","PPO","Yes",4,5,3.5,"Medicare","Other"
"1161",14100,3.5,"Optima Health Plan CMS Contract: H2563","VA","HMO","No",3.5,4.5,3.5,"Medicare","Other"
"1162",15100,3.5,"UnitedHealthcare Insurance Company (DC,DE,MD,PA,VA,WV) CMS Contract: H2228","VA","PPO","Yes",3,3.5,3,"Medicare","United"
"1163",1696,3.5,"UnitedHealthcare of Wisconsin, Inc.(South)-KY/NC/TN/VA H5253 CMS Contract: H5253","VA","HMO/POS","Yes",3.5,4,3,"Medicare","United"
"1164",1794,3,"Care Improvement Plus South Central Insurance Company CMS Contract: H5322","VA","HMO/POS","No",3.5,3.5,2.5,"Medicare","Care Improvement"
"1165",1887,3,"Piedmont Community HealthCare, Inc. CMS Contract: H1659","VA","PPO","Yes",3,2.5,3,"Medicare","Other"
"1166",1981,2,"Humana Health Plan, Inc. (Virginia) CMS Contract: H3480","VA","HMO","No",2,2,2.5,"Medicare","Humana"
"1167",2073,2,"Virginia Premier Health Plan, Inc. CMS Contract: H3067","VA","HMO","No",2,1.5,2,"Medicare","Other"
"1168",10128,3.5,"Coventry Health Care of Virginia, Inc., dba Aetna Better Health of Virginia","VA","HMO","Yes",3.5,2.5,3,"Medicaid","Coventry"
"1169",11121,3.5,"HealthKeepers, Inc. (Medicaid)","VA","HMO","Yes",2,3,3,"Medicaid","Other"
"1170",12115,3.5,"Optima Health Plan","VA","HMO","Yes",4,2.5,3,"Medicaid","Other"
"1171",13108,3.5,"Virginia Premier Health Plan, Inc.","VA","HMO","Yes",4,2.5,3,"Medicaid","Other"
"1172",14101,3,"INTotal Health","VA","HMO","Yes",3,2,3,"Medicaid","Other"
"1173",9131,4.5,"Kaiser Foundation Health Plan of the Northwest, Inc.","WA","HMO","Yes",2,4.5,4,"Commercial","Kaiser"
"1174",10129,4,"Kaiser Foundation Health Plan of Washington","WA","HMO","Yes",2,4,4,"Commercial","Kaiser"
"1175",11122,4,"Providence Health Plans - Oregon","WA","PPO","Yes",2,3.5,4,"Commercial","Other"
"1176",12116,4,"Regence BlueShield (Washington)","WA","PPO","Yes",3.5,3,3,"Commercial","Blue"
"1177",13109,3.5,"Aetna Life Insurance Company (Washington)","WA","PPO/EPO","Yes",1.5,2.5,3.5,"Commercial","Aetna"
"1178",14102,3.5,"Cigna Health and Life Insurance Company - Washington","WA","PPO/EPO","Yes",2,3,3,"Commercial","Cigna"
"1179",15102,3.5,"Kaiser Foundation Health Plan of Washington Options, Inc.","WA","PPO","Yes",1.5,3.5,3.5,"Commercial","Kaiser"
"1180",1698,3.5,"Regence BlueCross BlueShield of Oregon","WA","PPO","Yes",2.5,2.5,3,"Commercial","Blue"
"1181",1795,3.5,"United HealthCare Services, Inc. (Washington)","WA","PPO","Yes",1.5,3.5,3.5,"Commercial","United"
"1182",1888,3.5,"UnitedHealthcare Insurance Company (Washington)","WA","PPO","Yes",1.5,3.5,3.5,"Commercial","United"
"1183",1982,3,"Asuris Northwest Health","WA","PPO","Yes",2,2.5,3,"Commercial","Other"
"1184",2074,3,"LifeWise Health Plan of Washington","WA","PPO","Yes",2.5,2.5,2.5,"Commercial","Other"
"1185",2169,3,"Premera Blue Cross","WA","PPO","Yes",2.5,3,2.5,"Commercial","Blue"
"1186",2263,3,"Regence BlueShield of Idaho","WA","PPO","Yes",2,2,2.5,"Commercial","Blue"
"1187",2351,1.5,"American Postal Workers Union Health Plan","WA","PPO","No",4,0.5,1.5,"Commercial","Other"
"1188",9132,5,"Kaiser Foundation Health Plan of the Northwest, Inc. CMS Contract: H9003","WA","HMO","Yes",3.5,5,4.5,"Medicare","Kaiser"
"1189",10130,4.5,"Kaiser Foundation Health Plan of Washington CMS Contract: H5050","WA","HMO","Yes",3.5,5,4,"Medicare","Kaiser"
"1190",11123,4.5,"Providence Health Assurance CMS Contract: H9047","WA","HMO/POS","No",4.5,4.5,4,"Medicare","Other"
"1191",12117,4,"Aetna Health Inc. - (Pennsylvania) Washington CMS Contract: H3931","WA","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"1192",13110,4,"Aetna Life Insurance Company (Washington) CMS Contract: H5521","WA","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1193",14103,4,"Regence BlueShield (Washington) CMS Contract: H5009","WA","PPO","Yes",4,4.5,3.5,"Medicare","Blue"
"1194",15103,4,"Regence BlueShield (Washington) CMS Contract: H1997","WA","HMO","Yes",3.5,4.5,3.5,"Medicare","Blue"
"1195",1699,4,"Sierra Health and Life Insurance Company, Inc. (ID,OR,WA) CMS Contract: H2001","WA","PPO","Yes",4,5,3.5,"Medicare","Other"
"1196",1796,4,"UnitedHealthcare Insurance Company - Oregon / Washington CMS Contract: H1286","WA","HMO","Yes",3,4,3.5,"Medicare","United"
"1197",1889,4,"UnitedHealthcare of Oregon, Inc. (formerly PacifiCare of Oregon, Inc.) CMS Contract: H3805","WA","HMO","Yes",3,3.5,3.5,"Medicare","United"
"1198",1983,3.5,"Asuris Northwest Health CMS Contract: H5010","WA","PPO","Yes",3.5,4,3,"Medicare","Other"
"1199",2075,3.5,"Community Health Plan of Washington CMS Contract: H5826","WA","HMO","Yes",2,3.5,3,"Medicare","Other"
"1200",2170,3,"Health Alliance Northwest Health Plan, Inc. CMS Contract: H3471","WA","HMO/POS","No",3.5,3.5,3,"Medicare","Health Alliance"
"1201",2264,3,"Molina Healthcare of Washington, Inc. CMS Contract: H5823","WA","HMO","No",1.5,2,3.5,"Medicare","Molina"
"1202",2352,3,"Soundpath Health CMS Contract: H9302","WA","HMO","No",3,3.5,3,"Medicare","Other"
"1203",2442,2.5,"UnitedHealthcare Insurance Company (Washington) † CMS Contract: H5008","WA","HMO","No",1.5,3,3,"Medicare","United"
"1204",9133,3.5,"Community Health Plan of Washington","WA","HMO","Yes",1.5,3.5,3.5,"Medicaid","Other"
"1205",10131,3.5,"Coordinated Care Health Plan","WA","HMO","Yes",2,3,3,"Medicaid","Other"
"1206",11124,3.5,"Molina Healthcare of Washington, Inc.","WA","HMO","Yes",3.5,3,3,"Medicaid","Molina"
"1207",12118,3.5,"UnitedHealthcare of Washington, Inc dba UnitedHealthcare Community Plan, Inc (WA)","WA","HMO","Yes",2.5,2.5,3,"Medicaid","United"
"1208",13111,3,"AMERIGROUP Washington, Inc.","WA","HMO","Yes",1.5,2.5,3,"Medicaid","Other"
"1209",9134,3.5,"Highmark West Virginia, Inc.","WV","PPO","Yes",3,3.5,3,"Commercial","Other"
"1210",10132,3.5,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan","WV","HMO","Yes",3.5,2.5,2.5,"Commercial","Other"
"1211",11125,3,"Aetna Life Insurance Company (West Virginia)","WV","PPO/EPO","Yes",3.5,1.5,2.5,"Commercial","Aetna"
"1212",12119,3,"Optimum Choice, Inc.","WV","HMO/POS","Yes",2,2.5,3,"Commercial","Other"
"1213",13112,1.5,"American Postal Workers Union Health Plan","WV","PPO","No",4,0.5,1.5,"Commercial","Other"
"1214",9135,4,"Aetna Health Inc. (Pennsylvania) - West Virginia CMS Contract: H3931","WV","HMO","Yes",3.5,3,3.5,"Medicare","Aetna"
"1215",10133,4,"Aetna Life Insurance Company (West Virginia) CMS Contract: H5521","WV","PPO","Yes",3.5,4,3.5,"Medicare","Aetna"
"1216",11126,4,"Sierra Health and Life Insurance Company, Inc.-(DC,DE,MD,VA,WV) CMS Contract: H2001","WV","PPO","Yes",4,5,3.5,"Medicare","Other"
"1217",12120,3.5,"Coventry Health and Life Insurance Company (Iowa) CMS Contract: H1608","WV","PPO","No",4,3.5,3.5,"Medicare","Coventry"
"1218",13113,3.5,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan CMS Contract: H3672","WV","HMO","Yes",3.5,3.5,2.5,"Medicare","Other"
"1219",14105,3.5,"UnitedHealthcare Insurance Company (DC,DE,MD,PA,VA,WV) CMS Contract: H2228","WV","PPO","Yes",3,3.5,3,"Medicare","United"
"1220",15105,3,"Highmark Senior Solutions Company CMS Contract: H5106","WV","PPO","No",3.5,3.5,2.5,"Medicare","Other"
"1221",16101,3,"Humana Benefit Plan of Illinois, Inc. CMS Contract: H5525","WV","PPO","No",4,3,3,"Medicare","Humana"
"1222",1798,3,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan CMS Contract: H8604","WV","PPO","No",3.5,3.5,2.5,"Medicare","Other"
"1223",1891,2.5,"Coventry Health Care of West Virginia, Inc CMS Contract: H1692","WV","HMO","No",2.5,2.5,2.5,"Medicare","Coventry"
"1224",9136,3.5,"Coventry Health Care of West Virginia, Inc. d/b/a Aetna Better Health of West Virginia","WV","HMO","Yes",3,3,3,"Medicaid","Coventry"
"1225",10134,3.5,"UNICARE Health Plan of West Virginia","WV","HMO","Yes",3,2.5,3.5,"Medicaid","Other"
"1226",11127,3,"The Health Plan of the Upper Ohio Valley, Inc. dba The Health Plan","WV","HMO","Yes",4,2,2.5,"Medicaid","Other"
"1227",12121,3,"West Virginia Family Health Plan, Inc. d/b/a West Virginia Family Health (WVFH)","WV","HMO","Yes",3.5,2,2,"Medicaid","Other"
"1228",9137,5,"Group Health Cooperative of South Central Wisconsin","WI","HMO","Yes",3.5,4.5,4.5,"Commercial","Group Health"
"1229",10135,4.5,"Dean Health Plan, Inc.","WI","HMO","Yes",4,4.5,4,"Commercial","Other"
"1230",11128,4.5,"HealthPartners Administrators Inc.","WI","HMO/POS/PPO","Yes",3,4,4,"Commercial","Other"
"1231",12122,4.5,"HealthPartners, Inc.","WI","HMO/POS/PPO","Yes",3,4,4,"Commercial","Other"
"1232",13114,4.5,"Medical Associates Clinic Health Plan of Wisconsin dba Medical Associates Health Plans Special Project: Accreditation","WI","HMO/POS","Yes",4,3.5,4,"Commercial","Other"
"1233",14106,4.5,"Unity Health Plans Insurance Corporation","WI","HMO/POS","Yes",3,4.5,4,"Commercial","Other"
"1234",15106,4,"Compcare Health Services Insurance Corporation dba Anthem Blue Cross and Blue Shield in Wisconsin","WI","HMO/POS","Yes",3,3.5,3.5,"Commercial","Anthem"
"1235",16102,4,"Humana Insurance Company (Wisconsin)","WI","PPO","Yes",3.5,3.5,3.5,"Commercial","Humana"
"1236",1799,4,"Humana Wisconsin Health Organization Insurance Corporation (Wisconsin)","WI","HMO/POS","Yes",2.5,3.5,3.5,"Commercial","Humana"
"1237",1892,4,"Medica Health Plans of Wisconsin (MHPW)","WI","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"1238",1985,4,"Medica Insurance Company (MIC)","WI","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"1239",2076,4,"Medica Self-Insured (MSI)","WI","PPO","Yes",3.5,3.5,3.5,"Commercial","Medica "
"1240",2171,4,"MercyCare HMO, Inc d/b/a/ MercyCare Health Plans","WI","HMO","Yes",3.5,3.5,4,"Commercial","Other"
"1241",2265,4,"Network Health Plan","WI","HMO/POS","Yes",3.5,4,3.5,"Commercial","Other"
"1242",2353,4,"Physicians Plus Insurance Corporation","WI","HMO/POS","No",2.5,4.5,4,"Commercial","Other"
