state,abbreviation,x,rating,plan,type,ncqa,consumersat,prevention,treatment,instype,plantype,year,pop_2016.x,pct_pop_age0.18_2016,pct_pop_age19.25_2016,pct_pop_age26.34_2016,pct_pop_age35.54_2016,pct_pop_age55.64_2016,pct_pop_age65_2016,pct_citizen_2016,pct_male_2016,pct_female_2016,pct_white_2016,pct_black_2016,pct_hispanic_2016,pct_asian_2016,pct_native_2016,pct_pacific_2016,pct_two_or_more_races_2016,pct_fpv.100_2016,pct_fpv100.199_2016,pct_fpv200.399_2016,pct_fpv.400_2016,med_house_income_2016,pct_unemployed_2016,avg_monthly_SNAP_2016,expend_per_cap_2016,forclosure_rate_2016,pct_change_monthly_umployment_2016,pct_change_monthly_SNAP_2016,economic_distress_rank_2016,pct_any_mental_illness_2016,pct_serious_mental_illness_2016,cancer_death_rate_2016,death_rate_2016,cvs_death_rate_2016,firearm_death_rate_2016,opioid_od_death_rate_2016,all_drug_od_death_rate_2016,flu_pna_death_2016,pct_smoke_2016,pct_reported_poor_health_2016,expansion_2017,total_medicaid_enroll_2017,expansion_group_enrolled_2017,expansion_group_newly_eligible_enrolled_2017,hosp_expense_inpatient_day_2016,hosp_rate_gov_hosp_2016,hosp_rate_nonprofit_hosp_2016,hosp_rate_forprofit_hosp_2016,hosp_rate_total_2016,pct_uninsured_2013,pct_uninsured_2016,pct_change_uninsured_2013_2016,herfindahl_hirschman_Index_2016,market_share_largest_insure_2016,no_insure_.5._mark_share_2016,gross_margins_per_member_2016,total_pc_hpsa_2017,pop_hpsa_2017,pct_needs_met_2017,no_practitioners_needed_2017,pct_hdhp_2017,avg_fam_prem_employee_cont_2016,avg_fam_prem_employer_cont_2016,avg_fam_prem_total_2016,avg_sing_prem_employee_cont_2016,avg_sing_prem_employer_cont_2016,avg_sing_prem_total_2016,hc_exp_per_cap_2014,avg_bench_mktplace_prem,pct_pot_mkt_pop_enrol_2016,no_insur_provid_2016,insur_spend_per_cap_2014,pct_not_hav_pcp_2016,quality_rank_2016,quality_value_2016,no_pcp_2018,no_specialist_2018,no_total_md_2018,pop_2016.y,land_area,pop_density,pct_disability_2016,num_gov_beds_2016,num_non_profit_beds_2016,num_for_profit_beds_2016,num_total_beds_2016,no_pcp_per_pop,no_specialists_per_pop,no_total_md_pop,rx_opioid_deaths_16,pct_no_place_care_2014
Iowa,IA,1628,3.5,UnitedHealthcare Insurance Company (Iowa),PPO,Yes,3,3,3,Commercial,United,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,1725,3.5,"UnitedHealthcare Plan of the River Valley, Inc.",HMO/POS,Yes,3.5,2.5,3,Commercial,United,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,1823,3.5,"UnitedHealthcare Services Company of the River Valley, Inc.",HMO/POS,Yes,3.5,2.5,3,Commercial,United,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,1922,3,Aetna Health of Iowa Inc. dba Coventry Health Care of Iowa,HMO/POS,Yes,2,2.5,2.5,Commercial,Coventry,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,2019,3,Aetna Life Insurance Company (Iowa),PPO,Yes,3,2,2,Commercial,Aetna,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,2119,3,"Avera Health Plans, Inc.",HMO,Yes,3.5,2,3,Commercial,Other,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,2218,3,Cigna Health and Life Insurance Company - Iowa,PPO,Yes,3,2.5,2,Commercial,Cigna,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Iowa,IA,2314,3,Connecticut General Life Insurance Company - Iowa,PPO,Yes,3,2.5,2,Commercial,Connecticut General,2016,3106200,24,10,13,23,14.000000000000002,16,97,50,50,0.86,0.03,0.06,0.02,NA,NA,0.02,9.959999999999999,16.16,31.630000000000003,42.24,59094,3.5999999999999996,380705,7367,1453,16.8,-1.5,3,17.4,3.9,159.8,721.1,162.8,9.2,6.2,10.6,11.6,16.7,13.900000000000002,1,594900,150000,139300,1517.18,185,422,7,615,12.4,5.800000000000001,-6.6000000000000005,5020,66,3,16,132,726989,62.21,98,58.8,4306,11817,16123,1259,4634,5893,8200,300,20,4,4076,16.6,17,0.343,4376,4082,8458,3106200,55875,55.59194630872483,12,0.9,2.1,0,3,1.4087953126006052,1.3141459017448973,2.7229412143455027,136,12.4
Kansas,KS,944,4,"Blue Cross and Blue Shield of Kansas City, Good Health HMO, Inc.",HMO,Yes,4,3,3,Commercial,Blue,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1043,3.5,Blue Cross and Blue Shield of Kansas City,PPO,Yes,3,2.5,3.5,Commercial,Blue,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1140,3.5,"Coventry Health Care of Kansas, Inc. Special Area: Kansas",HMO/POS,Yes,3.5,2.5,3,Commercial,Coventry,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1237,3.5,Humana Health Plan Inc. - Kansas City,HMO/POS,Yes,4,2.5,3,Commercial,Humana,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1336,3,"Humana Insurance Company (KS, MO)",PPO,Yes,2,2.5,3,Commercial,Humana,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1433,3,"United Healthcare Services, Inc (Kansas)",PPO,Yes,3,2,2.5,Commercial,United,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1531,3,UnitedHealthcare Insurance Company (Kansas),PPO,Yes,3,2,2.5,Commercial,United,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1630,2.5,Aetna Life Insurance Company (Kansas),PPO,Yes,3,2,2.5,Commercial,Aetna,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1727,2.5,Cigna Health and Life Insurance Company - Kansas,PPO,Yes,2.5,2,2,Commercial,Cigna,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1825,2.5,"Cigna HealthCare of St. Louis, Inc.",HMO/POS,Yes,2.5,2,1.5,Commercial,Cigna,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,1924,2.5,Connecticut General Life Insurance Company - Kansas,PPO,Yes,2.5,2,2,Commercial,Connecticut General,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kansas,KS,2021,2.5,Coventry Health and Life Insurance Company (Kansas),PPO,Yes,2.5,1.5,2.5,Commercial,Coventry,2016,2865000,27,9,12,24,14.000000000000002,15,96,50,50,0.74,0.06,0.14,0.02,NA,NA,0.03,11.4,17.49,32.99,38.12,56810,4.3,253833,5202,2506,8,-7.9,35,17.7,4.2,158.6,756.8,159.2,13.4,5.1,11.1,14.4,17.2,15.4,0,407900,NA,NA,1632.44,240,287,134,660,17.299999999999997,11.799999999999999,-5.5,3822,56.00000000000001,4,-11,169,802087,51.31,134,53.2,4669,12115,16784,1265,4579,5844,7651,264,31,3,4855,22.400000000000002,27,-0.012,4067,3758,7825,2865000,81823,35.01460469550126,13,1.1,1.6,0.6,3.3,1.419546247818499,1.3116928446771379,2.731239092495637,109,16.1
Kentucky,KY,947,3.5,"Humana Health Plan, Inc - Kentucky",PPO,Yes,2.5,3,2.5,Commercial,Humana,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1046,3,Aetna Health Inc. (Pennsylvania) - Ohio,HMO/POS,Yes,2.5,2.5,2.5,Commercial,Aetna,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1143,3,Aetna Life Insurance Company (Kentucky),PPO,Yes,3,2,2.5,Commercial,Aetna,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1239,3,"Anthem Health Plans Kentucky, Inc. dba Anthem Blue Cross and Blue Shield in Kentucky",HMO,Yes,3,3,2,Commercial,Anthem,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1338,3,"Humana Health Plan, Inc - Kentucky",HMO/POS,Yes,2.5,3,2.5,Commercial,Humana,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1435,3,"United Healthcare Services, Inc (Kentucky)",PPO,Yes,2.5,3,2.5,Commercial,United,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1533,3,UnitedHealthcare Insurance Company (Kentucky),PPO,Yes,2.5,3,2.5,Commercial,United,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1632,2.5,"Anthem Health Plans Kentucky, Inc. dba Anthem Blue Cross and Blue Shield in Kentucky",PPO,Yes,3.5,2,1.5,Commercial,Anthem,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1729,2.5,Cigna Health and Life Insurance Company - Kentucky,PPO,Yes,3,2,2,Commercial,Cigna,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Kentucky,KY,1827,2.5,Connecticut General Life Insurance Company - Kentucky,PPO,Yes,3,2,2,Commercial,Connecticut General,2016,4388200,25,10,11,26,13,16,97,49,51,0.84,0.08,0.05,NA,NA,NA,NA,15.310000000000002,21.69,30.09,32.910000000000004,45369,5,666264,7370,2468,-5.3,-11.600000000000001,48,21.5,5.1,193.8,938.4,203,17.5,23.6,33.5,17.3,24.5,22.5,1,1316300,462000,462000,1853.01,93,523,72,689,20.9,7.1,-13.8,5957,76,3,19,167,1117446,61.01,147,64.5,4737,11941,16678,1290,4468,5758,8004,261,30,7,4551,20.4,45,-0.651,5350,6320,11670,4388200,39732,110.44498137521393,17.9,0.4,2.3,0.4,3.2,1.2191787065311517,1.4402260607994166,2.6594047673305683,786,23.3
Louisiana,LA,950,4,"Vantage Health Plan, Inc.",HMO/POS,Yes,4.5,3,3,Commercial,Other,2016,4578500,26,10,12,25,13,14.000000000000002,98,48,52,0.59,0.32,0.05,0.02,NA,NA,0.02,20.28,19.99,27.61,32.129999999999995,42196,6.1,927168,5924,1859,6.1,23.5,5,16.8,4.3999999999999995,171.9,870.5,213.1,21.3,7.7,21.8,14.3,22.8,21.9,1,1571900,324100,324100,1900.41,114,427,103,644,24.6,15.299999999999999,-9.3,4193,61,4,45,144,2719568,68.19,283,45.800000000000004,5817,11513,17330,1282,4453,5735,7815,353,38,4,4420,24.6,49,-1.043,6221,7387,13608,4578500,43566,105.09342147546252,15.6,0.7,1.8,0.5,3,1.3587419460522006,1.6134105056241126,2.972152451676313,195,17
Louisiana,LA,1049,3.5,"Humana Health Benefit Plan of Louisiana, Inc.",HMO/POS,Yes,3.5,3,3,Commercial,Humana,2016,4578500,26,10,12,25,13,14.000000000000002,98,48,52,0.59,0.32,0.05,0.02,NA,NA,0.02,20.28,19.99,27.61,32.129999999999995,42196,6.1,927168,5924,1859,6.1,23.5,5,16.8,4.3999999999999995,171.9,870.5,213.1,21.3,7.7,21.8,14.3,22.8,21.9,1,1571900,324100,324100,1900.41,114,427,103,644,24.6,15.299999999999999,-9.3,4193,61,4,45,144,2719568,68.19,283,45.800000000000004,5817,11513,17330,1282,4453,5735,7815,353,38,4,4420,24.6,49,-1.043,6221,7387,13608,4578500,43566,105.09342147546252,15.6,0.7,1.8,0.5,3,1.3587419460522006,1.6134105056241126,2.972152451676313,195,17
