"","x","rating","plan","state","type","ncqa","consumersat","prevention","treatment","instype","plantype"
"1236",2350,3,"Humana Health Plan","VA","HMO/POS","Yes",1.5,3,2.5,"Commercial","Humana"
"1237",2445,3,"Optimum Choice","VA","HMO/POS","Yes",2.5,3,2,"Commercial","Other"
"1238",2540,3,"United HealthCare Services","VA","PPO","Yes",2.5,3,2,"Commercial","United"
"1239",2637,3,"UnitedHealthcare Insurance","VA","PPO","Yes",2.5,3,2,"Commercial","United"
"1240",9129,5,"Kaiser Foundation Health Plan of the Mid-Atlantic States","VA","HMO","Yes",3.5,5,4.5,"Medicare","Kaiser"
"1241",10127,4,"Aetna Life Insurance Company (Pennsylvania)","VA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1242",11120,4,"Aetna Life Insurance Company (Virginia)","VA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1243",12113,4,"Humana Health Plan","VA","HMO","Yes",3.5,3.5,3.5,"Medicare","Humana"
"1244",13109,4,"UnitedHealthcare Insurance","VA","HMO","No",4,5,4,"Medicare","United"
"1245",14105,3.5,"CareMore HealthPlan (H0544)","VA","HMO","No",3.5,4,3,"Medicare","Other"
"1246",15100,3.5,"Humana Health Plan - Kentucky","VA","HMO","Yes",3,3,3,"Medicare","Humana"
"1247",1695,3.5,"Humana Insurance (Ohio)","VA","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1248",1788,3.5,"UnitedHealthcare Insurance","VA","PPO","Yes",3,3.5,3,"Medicare","United"
"1249",1884,3,"Aetna Health (Pennsylvania) - Virginia","VA","HMO","Yes",2,2.5,2.5,"Medicare","Aetna"
"1250",1980,3,"American Progressive Life & Health Insurance of New York","VA","PPO","No",3.5,3,3,"Medicare","Other"
"1251",2073,3,"CareMore HealthPlan (H2593)","VA","HMO","No",2,3.5,3.5,"Medicare","Other"
"1252",2165,3,"CareMore HealthPlan (H3447)","VA","HMO","No",2.5,3.5,3.5,"Medicare","Other"
"1253",2256,3,"CareMore HealthPlan (H4346)","VA","HMO","No",2,3,3.5,"Medicare","Other"
"1254",2351,3,"Humana Insurance","VA","PPO","No",4,3,3,"Medicare","Humana"
"1255",2446,3,"UnitedHealthcare Insurance","VA","HMO/POS","Yes",2.5,2.5,2.5,"Medicare","United"
"1256",2541,2.5,"Piedmont Community Healthcare","VA","PPO","No (In process)",3.5,2.5,2,"Medicare","Other"
"1257",2638,2,"UnitedHealthcare Insurance †","VA","PPO","No",2,1,2.5,"Medicare","United"
"1258",9130,3.5,"HealthKeepers (Medicaid)","VA","HMO","Yes",4,3,3,"Medicaid","Other"
"1259",10128,3.5,"Optima Health Plan","VA","HMO","Yes",3,2.5,2.5,"Medicaid","Other"
"1260",11121,3.5,"Virginia Premier Health Plan","VA","HMO","Yes",2.5,3,3,"Medicaid","Other"
"1261",12114,3,"Coventry Health Care of Virginia","VA","HMO","Yes",3,2.5,3,"Medicaid","Coventry"
"1262",13110,3,"INTotal Health","VA","HMO","Yes",2.5,2.5,3,"Medicaid","Other"
"1263",9131,4.5,"Kaiser Foundation Health Plan of the Northwest","WA","HMO","Yes",3,4.5,4.5,"Commercial","Kaiser"
"1264",10129,4,"Group Health Cooperative","WA","HMO","Yes",2.5,4,4,"Commercial","Group Health"
"1265",11122,3.5,"Cigna Health and Life Insurance","WA","PPO","Yes",2,3,3.5,"Commercial","Cigna"
"1266",12115,3.5,"Connecticut General Life Insurance (Cigna)","WA","PPO","Yes",2,3,3.5,"Commercial","Connecticut General"
"1267",13111,3.5,"Group Health Options","WA","HMO/POS","Yes",1.5,3.5,3.5,"Commercial","Group Health"
"1268",14107,3,"Aetna Life Insurance Company (Washington)","WA","PPO","Yes",2,2.5,2.5,"Commercial","Aetna"
"1269",15101,3,"LifeWise Health Plan of Washington","WA","PPO","Yes",2,2.5,2,"Commercial","Other"
"1270",1696,3,"Moda Health","WA","PPO","Yes",2.5,2.5,2,"Commercial","Other"
"1271",1789,3,"Premera Blue Cross","WA","PPO","Yes",3,3,2,"Commercial","Blue"
"1272",1885,3,"Providence Health Plans - Oregon","WA","PPO","No (In process)",2,3,3.5,"Commercial","Other"
"1273",1981,3,"Regence BlueShield","WA","PPO","No (Scheduled)",3,3,3,"Commercial","Blue"
"1274",2074,3,"United HealthCare Services","WA","PPO","Yes",2,2.5,3,"Commercial","United"
"1275",2166,3,"UnitedHealthcare Insurance","WA","PPO","Yes",2,2.5,3,"Commercial","United"
"1276",2257,2.5,"Asuris Northwest Health","WA","PPO","No (Scheduled)",2,2.5,2.5,"Commercial","Other"
"1277",2352,2.5,"Group Health Options","WA","PPO","No",2,2.5,2.5,"Commercial","Group Health"
"1278",2447,2.5,"Regence BlueCross BlueShield of Oregon","WA","PPO","No (Scheduled)",2.5,2.5,3,"Commercial","Blue"
"1279",2542,2.5,"Regence BlueShield of Idaho","WA","PPO","No (Scheduled)",2.5,2.5,2.5,"Commercial","Blue"
"1280",9132,5,"Kaiser Foundation Health Plan of the Northwest","WA","HMO","Yes",4,5,4.5,"Medicare","Kaiser"
"1281",10130,4.5,"Group Health Cooperative","WA","HMO","Yes",4,4.5,4,"Medicare","Group Health"
"1282",11123,4,"Aetna Life Insurance Company (Pennsylvania)","WA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1283",12116,4,"Aetna Life Insurance Company (Washington)","WA","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1284",13112,4,"Providence Health Plans","WA","HMO/POS","No",4,5,4,"Medicare","Other"
"1285",14108,3.5,"Asuris Northwest Health","WA","PPO","No (Scheduled)",4,3.5,3,"Medicare","Other"
"1286",15102,3.5,"Humana Health Plan - Kentucky","WA","HMO","Yes",3,3,3,"Medicare","Humana"
"1287",1697,3.5,"Humana Insurance (Ohio)","WA","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1288",1790,3.5,"Regence BlueCross BlueShield of Oregon","WA","PPO","No (Scheduled)",3.5,4,3,"Medicare","Blue"
"1289",1886,3.5,"Regence BlueShield","WA","PPO","No (Scheduled)",3.5,3,3.5,"Medicare","Blue"
"1290",1982,3.5,"UnitedHealthcare Insurance","WA","HMO/POS","Yes",3,3,3,"Medicare","United"
"1291",2075,3.5,"UnitedHealthcare Insurance","WA","PPO","Yes",3,3.5,3,"Medicare","United"
"1292",2167,3.5,"UnitedHealthcare of Washington","WA","HMO","Yes",3,3,3,"Medicare","United"
"1293",2258,3,"Community Health Plan of Washington","WA","HMO","Yes",1.5,2,3,"Medicare","Other"
"1294",2353,3,"Health Net Life Insurance","WA","PPO","No",3,3,3,"Medicare","Health Net"
"1295",2448,3,"Regence BlueShield of Idaho","WA","PPO","No (Scheduled)",3.5,3,3,"Medicare","Blue"
"1296",2543,2.5,"Group Health Options","WA","PPO","No",3,2,2.5,"Medicare","Group Health"
"1297",2640,2.5,"Soundpath Health","WA","HMO","No",3.5,2,2,"Medicare","Other"
"1298",2733,2.5,"UnitedHealthcare Insurance †","WA","HMO","No",2,3,2.5,"Medicare","United"
"1299",2827,2,"Molina Healthcare of Washington †","WA","HMO","No",1.5,2,2.5,"Medicare","Molina"
"1300",9133,3.5,"Community Health Plan of Washington","WA","HMO","Yes",2.5,3,3.5,"Medicaid","Other"
"1301",10131,3.5,"Molina Healthcare of Washington","WA","HMO","Yes",3,3,3,"Medicaid","Molina"
"1302",9134,4,"Health Plan of the Upper Ohio Valley","WV","HMO","Yes",4,3,3,"Commercial","Other"
"1303",10132,3.5,"Aetna Health (Pennsylvania) - West Virginia","WV","HMO/POS","Yes",3,3,3,"Commercial","Aetna"
"1304",11125,3,"Highmark West Virginia","WV","PPO","Yes",3,2.5,2.5,"Commercial","Other"
"1305",12118,3,"Optimum Choice","WV","HMO/POS","Yes",2.5,3,2,"Commercial","Other"
"1306",13114,2.5,"Aetna Life Insurance Company (West Virginia)","WV","PPO","Yes",4,2,NA,"Commercial","Aetna"
"1307",9135,4,"Aetna Life Insurance Company (Pennsylvania)","WV","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1308",10133,4,"Aetna Life Insurance Company (West Virginia)","WV","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1309",11126,4,"Health Plan of the Upper Ohio Valley (Hometown Region)","WV","HMO","Yes",4.5,3,3.5,"Medicare","Other"
"1310",12119,3.5,"Health Plan of the Upper Ohio Valley (SecureCare)","WV","HMO","Yes",3.5,3,3,"Medicare","Other"
"1311",13115,3.5,"HealthAmerica Advantra (H5522)","WV","PPO","No",3.5,3,3.5,"Medicare","Other"
"1312",14111,3.5,"Humana Insurance (Ohio)","WV","PPO","Yes",3.5,3.5,3,"Medicare","Humana"
"1313",15104,3.5,"UnitedHealthcare Insurance","WV","PPO","Yes",3,3.5,3,"Medicare","United"
"1314",1699,3,"Health Plan of the Upper Ohio Valley","WV","PPO","No",3.5,2.5,3,"Medicare","Other"
"1315",1791,3,"HealthAmerica Advantra (H8980)","WV","PPO","No",3.5,2.5,3,"Medicare","Other"
"1316",1887,3,"Highmark Senior Solutions Company","WV","PPO","Yes",2.5,3.5,2.5,"Medicare","Other"
"1317",1983,3,"Humana Insurance","WV","PPO","No",4,3,3,"Medicare","Humana"
"1318",9136,3.5,"Coventry Health Care of West Virginia","WV","HMO","Yes",3.5,2.5,2.5,"Medicaid","Coventry"
"1319",10134,3.5,"Health Plan of the Upper Ohio Valley","WV","HMO","Yes",3.5,3,2.5,"Medicaid","Other"
"1320",11127,3,"UNICARE Health Plan of West Virginia","WV","HMO","Yes",2,3,2.5,"Medicaid","Other"
"1321",9137,4.5,"Dean Health Plan","WI","HMO","Yes",4,4,4,"Commercial","Other"
"1322",10135,4.5,"Group Health Cooperative of South Central Wisconsin","WI","HMO","Yes",3,4.5,4.5,"Commercial","Group Health"
"1323",11128,4.5,"Gundersen Health Plan","WI","HMO","Yes",3.5,3.5,4,"Commercial","Other"
"1324",12120,4.5,"HealthPartners Administrators","WI","HMO/POS/PPO","Yes",4,4,4.5,"Commercial","Other"
"1325",13116,4.5,"Network Health Plan","WI","HMO/POS","Yes",3.5,4,4,"Commercial","Other"
"1326",14112,4.5,"Security Health Plan of Wisconsin","WI","HMO/POS","Yes",3.5,4.5,4,"Commercial","Other"
"1327",15105,4.5,"Unity Health Plans","WI","HMO/POS","Yes",3.5,4.5,4,"Commercial","Other"
"1328",16100,4,"Anthem Blue Cross and Blue Shield in Wisconsin","WI","HMO/POS","Yes",3,3.5,4,"Commercial","Anthem"
"1329",1792,4,"Group Health Cooperative of Eau Claire","WI","HMO","No",4,4,4,"Commercial","Group Health"
"1330",1888,4,"Humana Wisconsin Health Organization Insurance","WI","HMO/POS","Yes",3,3.5,3.5,"Commercial","Humana"
"1331",1984,4,"Medica","WI","HMO/POS","Yes",3,3.5,4,"Commercial","Other"
"1332",2077,4,"Medica Insurance Company (MIC)","WI","PPO","Yes",3,3.5,4,"Commercial","Medica "
"1333",2168,4,"Medica Self-Insured (MSI)","WI","PPO","Yes",3,3.5,4,"Commercial","Medica "
"1334",2259,4,"Medical Associates Health Plans","WI","HMO/POS","Yes",4,3,4,"Commercial","Other"
"1335",2354,4,"MercyCare Insurance","WI","HMO","Yes",3.5,3.5,3.5,"Commercial","Other"
"1336",2449,4,"Physicians Plus Insurance","WI","HMO/POS","Yes",3,4,3.5,"Commercial","Other"
"1337",2544,4,"United HealthCare Services","WI","PPO","Yes",3.5,3,3.5,"Commercial","United"
"1338",2641,4,"UnitedHealthcare Insurance","WI","PPO","Yes",3.5,3,3.5,"Commercial","United"
"1339",2734,4,"UnitedHealthcare of Wisconsin","WI","HMO/POS","Yes",4,3,3.5,"Commercial","United"
"1340",2828,3.5,"Aetna Life Insurance Company (Wisconsin)","WI","PPO","Yes",3,2.5,2.5,"Commercial","Aetna"
"1341",9138,5,"Group Health Plan (Cost)","WI","HMO","Yes",4.5,4.5,4,"Medicare","Group Health"
"1342",10136,5,"Gundersen Health Plan","WI","HMO","Yes",5,4.5,4,"Medicare","Other"
"1343",11129,4.5,"Dean Health Plan","WI","HMO","No",5,4,4.5,"Medicare","Other"
"1344",12121,4.5,"Humana Wisconsin Health Organization Insurance","WI","HMO","Yes",3.5,3.5,4,"Medicare","Humana"
"1345",13117,4.5,"Medical Associates Health Plans","WI","HMO","Yes",5,3.5,4,"Medicare","Other"
"1346",14113,4.5,"Network Health Insurance (NHIC)","WI","PPO","Yes",4.5,3.5,3.5,"Medicare","Other"
"1347",15106,4.5,"Security Health Plan of Wisconsin","WI","HMO/POS","Yes",4.5,4,4,"Medicare","Other"
"1348",16101,4.5,"UCare Wisconsin","WI","HMO/POS","Yes",4.5,3.5,3.5,"Medicare","Other"
"1349",1793,4,"Aetna Life Insurance Company (Pennsylvania)","WI","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1350",1889,4,"Aetna Life Insurance Company (Wisconsin)","WI","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1351",1985,4,"Humana Insurance (Wisconsin)","WI","PPO","Yes",3.5,4,3.5,"Medicare","Humana"
"1352",2078,4,"Medica (Cost)","WI","HMO","No",4,3.5,4,"Medicare","Medica "
"1353",2169,4,"UnitedHealthcare of Wisconsin","WI","HMO/POS","Yes",4,4,3.5,"Medicare","United"
"1354",2260,3.5,"Care Wisconsin Health Plan (H5209) †","WI","HMO","No",3,4,3.5,"Medicare","Other"
"1355",2355,3.5,"UnitedHealthcare Insurance","WI","PPO","Yes",3,3.5,3,"Medicare","United"
"1356",2450,3,"Care Improvement Plus of Wisconsin","WI","PPO","No",3,3,3,"Medicare","Care Improvement"
"1357",2545,3,"Humana Insurance","WI","PPO","No",4,3,3,"Medicare","Humana"
"1358",2642,3,"Independent Care Health Plan †","WI","HMO","No",2.5,3,3,"Medicare","Other"
"1359",2735,2.5,"UnitedHealthcare Community Plan †","WI","HMO","No",2.5,3,2.5,"Medicare","United"
"1360",9139,4.5,"Security Health Plan of Wisconsin","WI","HMO","Yes",4,3.5,4,"Medicaid","Other"
"1361",10137,3.5,"Unity Health Plans","WI","HMO","No",3.5,3.5,4,"Medicaid","Other"
"1362",11130,3,"Compcare Health Services Insurance Corporation","WI","HMO","No",3.5,2.5,3,"Medicaid","Other"
"1363",12122,3,"Managed Health Services","WI","HMO","Yes",3,2.5,3,"Medicaid","Other"
"1364",13118,3,"Molina Healthcare of Wisconsin","WI","HMO","Yes",3,2.5,2.5,"Medicaid","Molina"
"1365",14114,2.5,"Children's Community Health Plan","WI","HMO","No (Scheduled)",2.5,3,2,"Medicaid","Other"
"1366",9140,3.5,"Altius Health Plans","WY","HMO/POS","Yes",3,2.5,3,"Commercial","Other"
"1367",10138,2.5,"United HealthCare Services","WY","PPO","Yes",2.5,1.5,1.5,"Commercial","United"
"1368",11131,2.5,"UnitedHealthcare Insurance","WY","PPO","Yes",2.5,1.5,1.5,"Commercial","United"
"1369",9141,4,"Aetna Life Insurance Company (Pennsylvania)","WY","PPO","Yes",3.5,3.5,3.5,"Medicare","Aetna"
"1370",10139,3.5,"UnitedHealthcare Insurance","WY","PPO","Yes",3,3.5,3,"Medicare","United"
